root_id	stable_id
1301720	TF340763
1350977	TF340768
1292032	TF340774
1351883	TF340781
1347693	TF340784
1330716	TF340785
1354766	TF340792
1349954	TF340802
1320256	TF340803
1354007	TF340807
1344657	TF340817
1274824	TF340832
1300542	TF340835
1292432	TF340838
1352501	TF340869
1353203	TF340874
1339759	TF340880
1353527	TF340884
1340740	TF340885
1356382	TF340886
1334811	TF340891
1322131	TF340896
1313877	TF340902
1346594	TF340906
1346748	TF340911
1021685	TF340932
1339957	TF340934
1351277	TF340944
1267270	TF340946
1357166	TF340951
1356894	TF340958
1356750	TF340965
1355466	TF340975
1352861	TF340987
1356786	TF341013
1341271	TF341024
1326597	TF341026
1356041	TF341034
1345113	TF341044
1343513	TF341047
1356758	TF341049
1353095	TF341052
1340542	TF341053
1339033	TF341054
1303177	TF341056
1344849	TF341063
1355461	TF341066
1343913	TF341068
1345137	TF341071
1342713	TF341072
1304777	TF341075
408195	TF341078
1290422	TF341088
1351673	TF341095
1356231	TF341097
1351283	TF341110
1354061	TF341112
1240376	TF341118
1343009	TF341120
1281595	TF341123
1275550	TF341125
1343265	TF341127
1352597	TF341137
1148264	TF341148
635593	TF341149
1172956	TF341151
1186317	TF341155
1356006	TF341169
1353107	TF341170
1357134	TF341179
358366	TF341184
1355696	TF341185
1356882	TF341187
1295861	TF341188
1351517	TF341193
1357198	TF341195
1353521	TF341206
1292307	TF341213
1352885	TF341218
1347329	TF341224
1346201	TF341229
1351595	TF341232
1316047	TF341233
1354986	TF341234
1348155	TF341237
1352393	TF341241
1344961	TF341245
1330625	TF341248
1351391	TF341252
1349737	TF341258
1333726	TF341259
1355471	TF341261
1301363	TF341262
1270701	TF341267
1335581	TF341273
1353635	TF341274
1305643	TF341283
1334404	TF341284
1355266	TF341286
1338903	TF341298
1354546	TF341319
1330664	TF341325
1313945	TF341328
1342697	TF341332
812436	TF341336
1338953	TF341363
1355776	TF341365
1350031	TF341366
1356261	TF341378
1337903	TF341385
1352753	TF341387
1315503	TF341399
1303257	TF341403
1269695	TF341404
1354427	TF341406
1333246	TF341410
1308772	TF341425
1101052	TF341427
1304597	TF341435
1348568	TF341437
631130	TF341440
1356474	TF341456
1356362	TF341463
1355066	TF341471
1338303	TF341481
1356806	TF341485
1342288	TF341497
1331674	TF341506
1354517	TF341508
1334074	TF341513
1295237	TF341517
1356418	TF341521
1334712	TF341532
1343249	TF341533
1356450	TF341537
1337883	TF341548
1354019	TF341550
1300872	TF341554
1287880	TF341569
1341694	TF341571
1351787	TF341578
1357142	TF341579
1338553	TF341581
1350052	TF341582
1347385	TF341588
1347364	TF341593
1190531	TF341603
853198	TF341604
1332226	TF341611
1336384	TF341624
1299244	TF341635
1334976	TF341637
1356606	TF341640
1354319	TF341644
1356634	TF341652
1351703	TF341657
1341667	TF341662
1352795	TF341664
1350570	TF341665
1350857	TF341666
1351091	TF341676
1356566	TF341695
1356726	TF341707
1356386	TF341709
1335405	TF341718
1332670	TF341723
826381	TF341724
1267126	TF341729
849842	TF341730
1350171	TF341753
1307676	TF341761
1301930	TF341767
1354801	TF341773
1284888	TF341776
1353029	TF341778
1300058	TF341783
1287610	TF341787
1033334	TF341788
1354956	TF341805
1352381	TF341810
1291202	TF341811
1354876	TF341812
1127399	TF341817
1288366	TF341835
1353167	TF341846
1346329	TF341850
1352525	TF341855
1311939	TF341860
1354043	TF341861
645046	TF341862
1348372	TF341868
1327440	TF341874
1331902	TF341876
1270871	TF341878
1222562	TF341880
1349618	TF341882
1219993	TF341885
1347245	TF341889
750333	TF341892
1336933	TF341894
1342801	TF341897
1270395	TF341908
1327661	TF341912
1342593	TF341914
1356898	TF341920
1294973	TF341924
1296555	TF341929
1340605	TF341933
1295741	TF341940
1275088	TF341942
1344353	TF341946
1226642	TF341953
1046013	TF341959
1354731	TF341960
1342144	TF341965
1309096	TF341966
1311395	TF341971
1355156	TF341974
1339043	TF341975
1348750	TF341992
1356296	TF341994
1356938	TF341996
1351247	TF342016
1355181	TF342021
1213370	TF342033
1319431	TF342039
1316943	TF342045
1344369	TF342046
1225538	TF342059
1333882	TF342061
1310482	TF342067
1346958	TF342071
1297222	TF342076
1357002	TF342077
1236922	TF342086
1352615	TF342090
1356630	TF342093
1356406	TF342097
1354571	TF342101
1342054	TF342107
1282105	TF342109
1220593	TF342115
1347700	TF342116
318674	TF342117
1357094	TF342120
1298579	TF342122
1339831	TF342130
1349870	TF342135
1353713	TF342147
1304257	TF342153
1336663	TF342157
1328948	TF342158
1350836	TF342159
1300608	TF342161
1259297	TF342166
1332358	TF342171
769486	TF342172
1269240	TF342174
1340299	TF342180
1356414	TF342184
1339113	TF342190
1356986	TF342193
1281745	TF342200
1284540	TF342210
1318559	TF342212
1355546	TF342218
1356426	TF342220
1342673	TF342221
1319341	TF342225
1340092	TF342227
1353131	TF342233
1289473	TF342240
1299926	TF342243
1346089	TF342244
1208491	TF342247
1344425	TF342259
1262455	TF342260
1356866	TF342272
1335922	TF342277
1356071	TF342283
1332718	TF342285
1342360	TF342294
1336098	TF342311
1355361	TF342312
1160809	TF342316
1351043	TF342323
1349282	TF342328
1351553	TF342329
1342809	TF342336
1335328	TF342350
1301636	TF342352
1316911	TF342353
1347896	TF342355
1329559	TF342360
1297429	TF342365
1340893	TF342372
1006096	TF342373
1356131	TF342389
1332634	TF342418
1354721	TF342420
1351757	TF342425
1335812	TF342426
1354871	TF342438
1328428	TF342440
1349128	TF342443
1310446	TF342445
1337443	TF342447
1325463	TF342450
1238264	TF342459
1357154	TF342463
1347287	TF342469
1070775	TF342471
1294997	TF342475
1275055	TF342477
1357034	TF342478
1356902	TF342480
1333654	TF342481
1347833	TF342490
1349814	TF342495
1352999	TF342503
1352069	TF342504
1356982	TF342512
1345265	TF342532
1246978	TF342556
1271517	TF342559
1286580	TF342560
1124187	TF342571
1332778	TF342576
1345809	TF342588
1281265	TF342609
1349520	TF342628
1327609	TF342629
532045	TF342644
1356046	TF342648
1298760	TF342650
1342216	TF342651
1146120	TF342652
1297774	TF342653
1335295	TF342654
1323517	TF342655
1288906	TF342659
1284366	TF342661
1355126	TF342662
1354205	TF342663
282274	TF342664
1355111	TF342665
1348470	TF342666
1349051	TF342668
1207117	TF342669
538268	TF342671
1348344	TF342672
1328987	TF342675
1321576	TF342677
1352993	TF342678
1350129	TF342679
1199114	TF342681
1317839	TF342682
1353557	TF342684
1314370	TF342685
1345737	TF342687
1352579	TF342688
1322915	TF342689
1299882	TF342690
1296485	TF342691
1356578	TF342692
1303317	TF342693
1290916	TF342694
1312160	TF342696
1344737	TF342698
1312891	TF342699
1308808	TF342700
1168328	TF342702
1242687	TF342703
1110200	TF342704
1338543	TF342705
1337863	TF342707
1279438	TF342708
1292732	TF342709
1349037	TF342712
1349296	TF342713
1334580	TF342714
1355101	TF342715
1350605	TF342716
1354121	TF342717
1340911	TF342718
1315407	TF342720
1329351	TF342721
1181684	TF342723
1259981	TF342726
1341001	TF342727
1354223	TF342728
1273966	TF342729
1351709	TF342731
1356590	TF342732
1347049	TF342741
1351841	TF342742
1348561	TF342745
1284627	TF342747
1307258	TF342751
1220143	TF342752
1344937	TF342754
1357082	TF342755
1356398	TF342757
1342450	TF342758
1354856	TF342759
1350325	TF342760
1345713	TF342761
1311803	TF342762
1311480	TF342763
1316719	TF342764
1331602	TF342765
1348225	TF342767
1356974	TF342768
1339975	TF342770
1347805	TF342771
1318351	TF342772
1327323	TF342773
1279376	TF342774
1342486	TF342776
1355781	TF342778
869129	TF342779
1344825	TF342780
1273372	TF342781
1353305	TF342782
1356774	TF342785
1324693	TF342786
1331794	TF342788
1351343	TF342789
1356718	TF342790
1332418	TF342791
1287583	TF342792
1330027	TF342793
1329182	TF342794
1292607	TF342799
1351079	TF342800
1354361	TF342801
1337413	TF342802
1355031	TF342805
1356126	TF342806
1343321	TF342808
1309816	TF342809
1337173	TF342812
1350959	TF342814
1356874	TF342815
1312721	TF342820
1356558	TF342821
1348134	TF342824
1306042	TF342825
1303337	TF342827
1354711	TF342828
1295045	TF342830
1289954	TF342832
1343473	TF342833
1337003	TF342834
1352807	TF342835
1356914	TF342838
1356530	TF342840
1342969	TF342841
1326359	TF342844
1266478	TF342849
1328337	TF342850
980160	TF342851
743463	TF342852
1326233	TF342853
1350668	TF342854
1302203	TF342855
1313061	TF342858
1260817	TF342860
1160745	TF342861
1355761	TF342862
1122707	TF342864
773701	TF342865
1305157	TF342866
1164287	TF342868
1303917	TF342869
1353293	TF342870
273782	TF342871
1301804	TF342872
1330404	TF342877
1296029	TF342878
1330274	TF342879
1338403	TF342881
1357174	TF342884
1355081	TF342887
1322401	TF342888
1206163	TF342889
468129	TF342893
1340533	TF342894
1325085	TF342895
1310212	TF342896
1344433	TF342898
1356738	TF342900
1308430	TF342901
1291384	TF342902
1349716	TF342905
1340902	TF342907
1334998	TF342908
1295789	TF342909
1347567	TF342911
1344377	TF342913
1294541	TF342915
267111	TF342916
1054944	TF342917
1281625	TF342918
1346804	TF342919
1342929	TF342920
1272809	TF342922
1342745	TF342923
1315391	TF342925
1351979	TF342926
1335130	TF342927
1356056	TF342931
1339678	TF342932
1308034	TF342933
1283960	TF342934
1337753	TF342938
872183	TF342939
1353257	TF342943
1341181	TF342944
1302308	TF342947
1287056	TF342951
1314523	TF342953
1303717	TF342956
1335097	TF342959
1345577	TF342961
1330703	TF342962
1298602	TF342963
863935	TF342964
1329455	TF342966
1351397	TF342967
1316783	TF342969
1350003	TF342970
1241608	TF342971
1353185	TF342973
1265830	TF342974
1252796	TF342975
1285488	TF342977
1304697	TF342978
1335251	TF342982
1323573	TF342983
1297567	TF342986
1314285	TF342987
1345353	TF342988
1340560	TF342990
1315647	TF342991
1206428	TF342992
1329819	TF342993
1320136	TF342994
1321636	TF342995
1349471	TF342996
1343065	TF342997
1342387	TF342998
1342243	TF343000
1317407	TF343002
1332370	TF343003
1314812	TF343006
1354403	TF343007
1300300	TF343009
1296693	TF343010
1339687	TF343012
1334932	TF343013
1333270	TF343015
1215767	TF343022
1323881	TF343023
1326765	TF343024
1210935	TF343025
1350995	TF343029
1292182	TF343030
1356176	TF343033
1348974	TF343034
1314268	TF343036
641968	TF343037
1340164	TF343039
1336983	TF343040
1335834	TF343041
1245214	TF343042
1346601	TF343043
1356542	TF343045
1338233	TF343047
1306232	TF343049
971513	TF343050
1355446	TF343051
1345169	TF343052
1348729	TF343054
1314895	TF343055
1355891	TF343058
1350906	TF343060
1308592	TF343062
1336395	TF343063
1351445	TF343065
1311038	TF343067
625790	TF343068
1340029	TF343073
1356121	TF343075
299041	TF343076
765749	TF343077
1357146	TF343078
1232084	TF343079
1332214	TF343080
1262011	TF343081
1332946	TF343082
1332058	TF343083
1302077	TF343085
1354247	TF343086
1342601	TF343088
1344953	TF343089
1352639	TF343090
1348393	TF343091
1314132	TF343092
1346517	TF343093
1345969	TF343095
1049145	TF343096
1342513	TF343101
1356570	TF343102
1281445	TF343105
1350297	TF343109
1342825	TF343111
1335999	TF343112
1320166	TF343113
1223591	TF343115
1343937	TF343116
1350878	TF343117
1343201	TF343119
1175596	TF343122
1349212	TF343123
1343785	TF343125
1278570	TF343130
1278353	TF343131
1345553	TF343133
1164413	TF343134
1339417	TF343135
1352201	TF343137
1137206	TF343138
1352741	TF343139
1319401	TF343142
1303777	TF343143
1350143	TF343147
1266226	TF343148
1342561	TF343149
1284076	TF343150
1347553	TF343152
1327557	TF343153
1301069	TF343154
1119658	TF343156
1351541	TF343157
1348995	TF343158
1297245	TF343160
1354896	TF343163
1357030	TF343165
1352015	TF343166
1192267	TF343167
1320511	TF343169
1257299	TF343170
1350626	TF343171
1344113	TF343172
1353515	TF343173
1348694	TF343175
1333978	TF343176
1339345	TF343177
1356454	TF343178
1298716	TF343180
1298441	TF343181
1323671	TF343182
1315199	TF343183
1301111	TF343184
1355961	TF343185
1332754	TF343187
1265866	TF343189
1243590	TF343191
1304717	TF343192
601800	TF343193
932536	TF343197
1356722	TF343198
1287637	TF343200
1322251	TF343203
1348638	TF343214
1341748	TF343218
1336593	TF343220
1338383	TF343221
1355116	TF343224
1327362	TF343226
733216	TF343227
716099	TF343228
1355251	TF343229
1351511	TF343230
1355536	TF343231
1318383	TF343233
1298234	TF343234
1336903	TF343235
1350353	TF343236
1280905	TF343237
1311242	TF343238
1324637	TF343243
1355551	TF343244
433545	TF343246
1340812	TF343247
1340434	TF343249
1298303	TF343250
1355411	TF343251
1348302	TF343254
1174576	TF343255
1346902	TF343256
1349821	TF343257
1350759	TF343258
1276895	TF343259
1268295	TF343263
1330183	TF343264
1346678	TF343265
1354523	TF343266
1335229	TF343268
1295597	TF343271
1334085	TF343279
1355306	TF343281
1314081	TF343282
1335548	TF343283
1262048	TF343285
1356086	TF343290
1336653	TF343291
1351697	TF343293
1257104	TF343297
1346073	TF343299
1309006	TF343302
1308880	TF343303
1313503	TF343304
1294181	TF343305
1351565	TF343307
1346937	TF343308
1321336	TF343310
1322506	TF343311
1195704	TF343312
1346531	TF343314
1284047	TF343315
1330612	TF343316
1340758	TF343317
1352093	TF343318
1305947	TF343319
1355626	TF343321
1283786	TF343322
1286608	TF343324
1346685	TF343326
1055288	TF343327
1287934	TF343330
1343625	TF343331
1346193	TF343332
1351889	TF343333
863617	TF343335
1279407	TF343336
1350794	TF343340
1313146	TF343342
1213574	TF343343
1353833	TF343344
1346049	TF343345
1355821	TF343347
1341892	TF343348
1354487	TF343349
1285516	TF343350
1238924	TF343351
1340497	TF343352
1308970	TF343353
1324973	TF343354
1343001	TF343355
1353803	TF343356
1337303	TF343358
1354277	TF343359
1352375	TF343360
1273669	TF343361
678943	TF343364
1339471	TF343365
1308898	TF343367
1321411	TF343368
1352225	TF343370
1333966	TF343371
1222807	TF343373
1349058	TF343374
1327388	TF343378
1319686	TF343380
1352963	TF343381
1324217	TF343382
1308718	TF343383
1334261	TF343385
1254316	TF343386
1355971	TF343387
1253196	TF343388
1344569	TF343390
1331080	TF343394
1266694	TF343395
1354846	TF343396
1354551	TF343397
1296461	TF343400
1337873	TF343407
1317295	TF343408
1342841	TF343412
1353821	TF343414
1319896	TF343418
1332550	TF343420
1311497	TF343421
1338163	TF343422
1339462	TF343425
1356314	TF343426
1351523	TF343427
1337283	TF343428
1355406	TF343429
1290552	TF343430
1277087	TF343431
1337743	TF343434
1260665	TF343435
1325673	TF343436
1318816	TF343437
1336285	TF343438
1285908	TF343440
1329975	TF343442
1356330	TF343443
1339233	TF343444
1310464	TF343445
1345945	TF343446
1307125	TF343447
1307448	TF343449
1205368	TF343451
1329156	TF343453
1338683	TF343454
1029596	TF343455
1356026	TF343457
1251956	TF343461
1348652	TF343463
1342777	TF343464
1313622	TF343465
1337523	TF343470
1310140	TF343472
805726	TF343473
1324861	TF343474
1329910	TF343475
1318651	TF343476
821816	TF343477
1104328	TF343478
1344233	TF343480
1277950	TF343481
1328415	TF343482
1345777	TF343483
1345561	TF343484
1344945	TF343485
1352273	TF343487
1280425	TF343491
1346440	TF343492
1355351	TF343495
1306840	TF343496
1341676	TF343498
1313843	TF343501
1301762	TF343502
849188	TF343504
1332094	TF343507
1296365	TF343508
1309798	TF343509
1339624	TF343510
1345081	TF343512
1356310	TF343513
1348253	TF343514
1284714	TF343515
1355811	TF343516
1350164	TF343517
1272095	TF343520
1357246	TF343521
1305738	TF343523
1315855	TF343524
1356742	TF343528
1289716	TF343529
1339372	TF343531
1344977	TF343532
1357130	TF343533
1316831	TF343534
1238572	TF343536
1349303	TF343537
1300696	TF343538
1346762	TF343540
1356156	TF343541
1347945	TF343542
1150602	TF343543
597931	TF343544
1343961	TF343545
1354891	TF343546
1338783	TF343547
1325505	TF343548
1346503	TF343549
1354457	TF343551
1325911	TF343553
1344121	TF343555
1192883	TF343556
1293332	TF343559
1316287	TF343561
1351943	TF343562
1303377	TF343563
1269450	TF343564
1322566	TF343565
1355196	TF343566
1314064	TF343569
1323167	TF343570
1351769	TF343572
1311684	TF343573
1317039	TF343574
901183	TF343575
738302	TF343576
1299024	TF343579
1334899	TF343580
1320691	TF343581
1350374	TF343583
1257026	TF343585
1349226	TF343586
1349590	TF343587
1324091	TF343588
1350787	TF343590
1326709	TF343591
1310230	TF343592
1331962	TF343594
1354253	TF343595
1350717	TF343597
1336783	TF343598
1349772	TF343599
1354841	TF343600
1325939	TF343601
1353887	TF343602
1352651	TF343603
1346734	TF343604
1195594	TF343606
1305117	TF343607
1290838	TF343608
1341055	TF343609
1308196	TF343610
1298142	TF343612
1318511	TF343614
1317807	TF343615
1302350	TF343616
1354676	TF343617
1316447	TF343618
1274131	TF343620
1280965	TF343622
1316847	TF343624
1350087	TF343625
1346169	TF343628
1327700	TF343630
1356161	TF343631
1314013	TF343632
1354771	TF343633
1351331	TF343634
1335482	TF343635
777765	TF343636
1121967	TF343640
1348519	TF343641
1315695	TF343644
1356934	TF343648
1326499	TF343649
1348204	TF343650
1346629	TF343652
1355421	TF343653
1345729	TF343654
907200	TF343656
1237732	TF343657
1318936	TF343660
1352669	TF343661
1349667	TF343663
1316463	TF343664
1344497	TF343665
1340353	TF343672
1309456	TF343673
1329767	TF343674
1335504	TF343675
1146589	TF343676
1336461	TF343677
723878	TF343678
1351607	TF343680
1351289	TF343681
1351439	TF343685
899959	TF343687
1320331	TF343689
905875	TF343690
1353539	TF343693
1338893	TF343694
1349261	TF343697
1353623	TF343698
1308754	TF343699
1310248	TF343700
1351403	TF343701
1332766	TF343702
1320286	TF343703
1333558	TF343704
1344697	TF343706
1351199	TF343708
1338813	TF343710
1317983	TF343711
1354379	TF343712
1242816	TF343713
1355476	TF343715
1327947	TF343716
1354031	TF343720
1272367	TF343722
992940	TF343725
1276127	TF343726
792948	TF343727
1278539	TF343728
1356181	TF343729
1347546	TF343730
1349233	TF343731
1340173	TF343733
1284395	TF343734
1352939	TF343735
1336340	TF343736
1355906	TF343737
1357206	TF343740
1239848	TF343741
1322356	TF343743
583200	TF343744
1353353	TF343745
1351991	TF343746
1356478	TF343748
1308106	TF343749
1307486	TF343751
1344793	TF343753
1352159	TF343755
1253596	TF343757
1304797	TF343759
1272129	TF343761
1344417	TF343762
1349205	TF343763
1355931	TF343770
1310914	TF343771
1347581	TF343773
1214186	TF343774
1325547	TF343776
1323923	TF343777
1309222	TF343778
1292232	TF343780
1331566	TF343781
1340839	TF343782
1347980	TF343783
1120783	TF343784
1340119	TF343786
1280305	TF343788
1291956	TF343790
1217643	TF343791
1342135	TF343794
1354541	TF343795
1243891	TF343796
1136576	TF343797
1313231	TF343798
1313724	TF343799
1174696	TF343800
1301867	TF343801
1337073	TF343803
1327895	TF343804
1354511	TF343805
1335977	TF343807
1273768	TF343810
1356670	TF343811
1296101	TF343813
1346009	TF343815
1317615	TF343816
1338213	TF343819
1339354	TF343820
1351499	TF343822
1338023	TF343823
1322326	TF343824
1301026	TF343827
1310860	TF343828
1353419	TF343829
1353209	TF343830
1339223	TF343831
1345105	TF343832
1352567	TF343834
1355621	TF343835
1336893	TF343836
1319461	TF343837
1299508	TF343840
1093362	TF343841
1291696	TF343845
1321126	TF343846
543818	TF343847
1337663	TF343848
679399	TF343849
1282345	TF343850
1350332	TF343852
1355936	TF343853
1311718	TF343854
1351211	TF343855
1322341	TF343856
1345865	TF343857
1334514	TF343858
1044360	TF343859
1050624	TF343860
1357250	TF343861
1352537	TF343862
1298257	TF343864
1355036	TF343865
1303697	TF343867
1292057	TF343868
1318801	TF343871
1292132	TF343872
1326289	TF343874
1352561	TF343875
1352975	TF343876
1296946	TF343883
1309708	TF343884
1340731	TF343885
1351781	TF343886
1305776	TF343887
1298211	TF343888
1308394	TF343889
1318543	TF343890
1322071	TF343891
1294637	TF343892
1313180	TF343893
1262566	TF343894
1333318	TF343895
1318606	TF343896
1347861	TF343898
1325729	TF343899
1341127	TF343900
1331446	TF343901
1317487	TF343902
1317791	TF343903
1286300	TF343904
1338853	TF343905
1320301	TF343906
1314608	TF343907
1353251	TF343909
1322011	TF343910
1315983	TF343916
1323853	TF343918
1263935	TF343921
1302518	TF343922
1339073	TF343923
1342665	TF343924
1335427	TF343928
1320586	TF343929
1351487	TF343930
1338833	TF343932
1319011	TF343936
1347588	TF343941
1355321	TF343942
1287853	TF343944
1350108	TF343945
1335691	TF343946
1300080	TF343947
1302539	TF343948
1033245	TF343949
1312262	TF343952
1176796	TF343953
1349156	TF343957
1342378	TF343958
1306821	TF343959
1355541	TF343960
1355691	TF343961
1267450	TF343963
1346944	TF343964
1341523	TF343965
1345761	TF343966
1356646	TF343967
1338693	TF343969
1206958	TF343970
1298648	TF343971
1319866	TF343972
1347966	TF343973
1305681	TF343974
1286636	TF343976
1296437	TF343977
1309888	TF343979
1321426	TF343980
1350989	TF343984
1319326	TF343985
1355581	TF343986
1357182	TF343987
1356538	TF343988
1348855	TF343989
1345625	TF343992
1308268	TF343993
1336505	TF343995
1274923	TF343996
1331722	TF343997
1346468	TF344000
554141	TF344002
1317663	TF344003
1356794	TF344004
1308826	TF344005
1354283	TF344006
1323419	TF344008
1351301	TF344009
1356196	TF344010
1355986	TF344012
1355481	TF344014
1355721	TF344015
1355346	TF344017
1352111	TF344019
1343985	TF344020
1345065	TF344022
1346025	TF344025
1343465	TF344026
1344689	TF344028
1335218	TF344030
1348477	TF344031
583928	TF344032
1349639	TF344033
1357242	TF344035
1345017	TF344041
1271857	TF344045
1348575	TF344046
1273042	TF344047
1341496	TF344048
384889	TF344049
1094402	TF344050
1321381	TF344051
1355491	TF344053
1354025	TF344054
1353605	TF344055
1313469	TF344057
1337363	TF344058
1302875	TF344059
1349863	TF344061
1357186	TF344062
1356466	TF344063
1355916	TF344064
1301825	TF344065
1326079	TF344067
1352543	TF344070
1306935	TF344071
1345465	TF344072
1345289	TF344077
1341856	TF344078
1350045	TF344080
1289041	TF344081
1329572	TF344082
1267594	TF344084
1348050	TF344085
1356810	TF344087
1336538	TF344088
1312228	TF344089
1316431	TF344090
1355896	TF344091
1347056	TF344092
1338393	TF344093
1321351	TF344096
1346538	TF344098
1275451	TF344100
1321096	TF344101
1286692	TF344102
1343777	TF344103
1308304	TF344104
1344305	TF344107
1281715	TF344108
1331758	TF344110
1270565	TF344111
1350682	TF344112
380884	TF344113
1352255	TF344114
1348792	TF344115
1352303	TF344116
1351967	TF344117
1218543	TF344118
1340848	TF344120
1351295	TF344121
1235932	TF344122
532651	TF344123
1355511	TF344125
1352177	TF344128
1355076	TF344130
1357194	TF344132
1352099	TF344133
267901	TF344135
1268015	TF344137
1286468	TF344140
1344801	TF344143
1315055	TF344144
1339063	TF344145
1334591	TF344146
1298694	TF344149
1298096	TF344151
1252716	TF344152
1306555	TF344154
1296532	TF344155
1279283	TF344156
1312364	TF344157
1322873	TF344158
1343177	TF344160
1350423	TF344166
1334547	TF344167
1313809	TF344168
1315119	TF344169
1299310	TF344172
1332262	TF344173
1343929	TF344174
1350864	TF344175
1340947	TF344176
1334690	TF344178
1354621	TF344179
1270010	TF344181
1299728	TF344182
1295357	TF344183
1352951	TF344184
1291644	TF344185
1331998	TF344186
1356862	TF344187
1305662	TF344188
1356666	TF344190
1243074	TF344191
1285376	TF344193
1276223	TF344195
1353575	TF344196
1354726	TF344198
1347812	TF344202
1332598	TF344204
1353923	TF344205
1349779	TF344206
1325225	TF344210
1341244	TF344211
1320061	TF344213
1321006	TF344215
1351661	TF344216
1343793	TF344217
1340767	TF344218
1288690	TF344219
1356211	TF344220
1257260	TF344222
1353845	TF344225
1356446	TF344226
1341379	TF344227
1343593	TF344228
1355441	TF344230
1349912	TF344232
1346273	TF344235
1355651	TF344238
1305719	TF344240
1300828	TF344242
1305966	TF344243
1354736	TF344244
1305337	TF344245
1313962	TF344246
1328454	TF344247
1307714	TF344249
1219843	TF344251
1288528	TF344254
1347224	TF344255
1349919	TF344256
1317919	TF344257
1202635	TF344258
1356814	TF344259
1336803	TF344260
1334107	TF344263
1350591	TF344264
1357230	TF344265
1335515	TF344266
1290942	TF344267
1344489	TF344268
1258917	TF344269
1348295	TF344270
1351163	TF344271
1129127	TF344272
1319746	TF344273
1342261	TF344274
1349170	TF344275
1287961	TF344276
1287392	TF344277
1300410	TF350000
1331578	TF350001
1317775	TF350002
1356422	TF350003
609453	TF350004
1332586	TF350005
1321951	TF350006
1302476	TF350007
589537	TF350010
1340308	TF350011
1333006	TF350012
1271415	TF350013
1181568	TF350015
1331554	TF350016
1208124	TF350017
570860	TF350019
1329858	TF350020
1285880	TF350021
1320871	TF350023
1313656	TF350024
1319611	TF350025
1312908	TF350026
1338103	TF350027
1325995	TF350028
1317087	TF350032
1340047	TF350033
1326541	TF350034
1321306	TF350037
1347882	TF350038
1321921	TF350039
1307030	TF350040
1313979	TF350041
1354211	TF350042
1318891	TF350043
1353503	TF350044
1308916	TF350045
1344465	TF350046
1339642	TF350047
1290292	TF350048
1326653	TF350049
1334910	TF350050
1341721	TF350051
1344841	TF350053
1340578	TF350054
1319281	TF350056
1357222	TF350058
1309060	TF350059
1324889	TF350060
1345417	TF350062
1348946	TF350063
1322491	TF350064
1324735	TF350065
1315423	TF350066
759889	TF350067
853738	TF350069
1338743	TF350070
1320151	TF350071
1332742	TF350072
1290006	TF350073
1323139	TF350076
1320541	TF350079
1352435	TF350081
1327973	TF350083
1353749	TF350084
1352333	TF350085
1351355	TF350087
1353551	TF350088
1287000	TF350089
1353929	TF350090
1303857	TF350091
1348281	TF350092
1356486	TF350093
1223297	TF350096
789631	TF350097
1332514	TF350098
1314959	TF350099
1260931	TF350100
1339660	TF350102
1345425	TF350104
1307638	TF350107
1333330	TF350108
1327583	TF350109
1329884	TF350111
1330768	TF350112
1297084	TF350113
1350913	TF350114
1356942	TF350116
1346650	TF350117
1314047	TF350122
1252956	TF350123
1349142	TF350125
1345385	TF350126
1334679	TF350127
1309600	TF350130
1310842	TF350131
1353677	TF350132
559723	TF350133
1130995	TF350135
740209	TF350136
1325617	TF350138
1303017	TF350143
1314676	TF350146
1337023	TF350152
1355521	TF350153
1333210	TF350154
1353149	TF350156
1335856	TF350157
1340479	TF350158
1320931	TF350160
1309330	TF350161
1101910	TF350163
1346153	TF350164
1351937	TF350165
1319116	TF350166
1274197	TF350168
741569	TF350172
1343641	TF350173
1312347	TF350175
1037676	TF350176
1355601	TF350177
1329520	TF350178
1157023	TF350179
1331662	TF350182
1335207	TF350183
438250	TF350185
654496	TF350186
1347448	TF350187
1349002	TF350188
1314829	TF350189
642454	TF350191
1159337	TF350193
1309978	TF350194
1322656	TF350195
1339103	TF350196
1330326	TF350197
1322581	TF350199
1246474	TF350201
1329793	TF350202
1333258	TF350203
1338993	TF350205
1333678	TF350209
1353599	TF350212
1318479	TF350213
1323223	TF350214
1270803	TF350215
407930	TF350216
1329130	TF350217
1353671	TF350219
1299530	TF350220
1356858	TF350221
1293182	TF350222
1325393	TF350223
1321966	TF350225
1351631	TF350226
1183830	TF350227
578262	TF350229
1325743	TF350230
835062	TF350231
1337183	TF350234
1320121	TF350235
1325029	TF350238
1327101	TF350239
1326919	TF350240
1308214	TF350241
1345649	TF350242
1322146	TF350243
1337513	TF350246
1314166	TF350252
1338713	TF350253
1308682	TF350256
1335053	TF350257
1351121	TF350258
1324259	TF350259
1354916	TF350260
1347259	TF350261
1340254	TF350262
1320676	TF350264
1322803	TF350265
1335416	TF350268
1316063	TF350270
1320721	TF350272
1170036	TF350273
1328623	TF350275
1323825	TF350276
1317247	TF350277
1350815	TF350278
1318367	TF350279
1332886	TF350281
1337633	TF350282
1321471	TF350283
1311327	TF350284
1259487	TF350286
1319956	TF350287
1323741	TF350288
1342937	TF350289
1331374	TF350290
1311871	TF350292
1341613	TF350293
711091	TF350296
1325043	TF350297
1327045	TF350301
1328766	TF350302
1316095	TF350304
1314975	TF350309
1321831	TF350310
