Page_Name	Entrez_ID
MAP3K13	9175
MAP3K8	1326
LPHN2	23266
Monoamine_oxidase_B	4129
MAPKAPK3	7867
Metabotropic_glutamate_receptor_1	2911
MARVELD2	153562
LRP6	4040
LSR_%28gene%29	51599
MMP11	4320
MED15	51586
MAGEA3	4102
MFNG	4242
LOXL2	4017
LRRN1	57633
MAPRE3	22924
MANEA	79694
MLH3	27030
MMP19	4327
LOC642658	642658
MED17	9440
MNAT1	4331
MAPK15	225689
MAGEC2	51438
MAP1LC3A	84557
MIRN21	406991
Major_histocompatibility_complex%2C_class_II%2C_DQ_alpha_1	3117
MKX	283078
MAGED1	9500
MKLN1	4289
MAF_%28gene%29	4094
LRG1	116844
MED31	51003
LYPD1	116372
Methyl-CpG-binding_domain_protein_2	8932
Lymphotoxin_beta	4050
MAPK12	6300
MEF2B	4207
MDFI	4188
MFSD2	84879
MLST8	64223
Melanoma_inhibitory_activity	8190
MELK	9833
Lymphocyte_antigen_96	23643
LSM7	51690
Mdm2	4193
MOCOS	55034
MAP3K1	4214
Metabotropic_glutamate_receptor_6	2916
MAN2B2	23324
Matrix_gla_protein	4256
MAN1A1	4121
Metabotropic_glutamate_receptor_8	2918
MFGE8	4240
ME2	4200
MMADHC	27249
MIP_%28gene%29	4284
MAP3K14	9020
MIRH1	407975
MCC_%28gene%29	4163
MAP4K2	5871
MAZ_%28gene%29	4150
MAGI1	9223
MMRN1	22915
MAP1S	55201
MICAL1	64780
MADD_%28gene%29	8567
MESDC2	23184
MLANA	2315
MAPK10	5602
LYAR	55646
Melatonin_receptor_1A	4543
Macrophage_migration_inhibitory_factor	4282
Melanopsin	94233
MMS22L	253714
MARS_%28gene%29	4141
LOC124220	124220
MICB	4277
Lysyl_oxidase	4015
MAPK8	5599
MHC_class_I_polypeptide-related_sequence_A	4276
MAPRE2	10982
Moesin	4478
MINA	84864
MAPK8IP3	23162
LPAR1	1902
Melanotransferrin	4241
LRRC39	127495
LOXL1	4016
MMP23B	8510
MAL2_%28gene%29	114569
MARK4	57787
MEX3D	399664
MLL4	9757
MOCS2	4338
LSM4	25804
LOC4951	4951
MGAT5	4249
LRRC40	55631
MMP20	9313
MAPK1	5594
MEF2D	4209
MGST3	4259
Metabotropic_glutamate_receptor_5	2915
LRRC50	123872
MFN1	55669
Metallothionein_1G	4495
MAPK14	1432
MAGED2	10916
MAPK4	5596
MARK3	4140
MED30	90390
MAPK8IP1	9479
MMP16	4325
M6PRBP1	10226
MED4	29079
MAP4K4	9448
M-RIP	23164
MBD1	4152
MAGEA9	4108
LPAR2	9170
MCM6	4175
LYPD3	27076
MARCH2	51257
MAP4	4134
LSL_%28gene%29	7839
MCM7	4176
MECP2	4204
Metabotropic_glutamate_receptor_2	2912
LTBP1_%28gene%29	4052
LRRFIP1	9208
MNDA	4332
MAN2A1	4124
MIB1_%28gene%29	57534
MECOM	2122
MAFG	4097
MAP2K6	5608
MEIS1	4211
MAGI2	9863
MGAT1	4245
MID2	11043
METTL3	56339
LRIG1	26018
MARCH6	10299
MMAB	326625
MED24	9862
MMP21	118856
LRP3	4037
LRRC23	10233
MED16	10025
MFAP5	8076
MAP3K7IP3	257397
MAP2K4	6416
MAP3K10	4294
MMAA	166785
MMP3	4314
MOBKL1B	55233
LY9	4063
MAP3K12	7786
LYN	4067
MAP2K2	5605
MCRS1	10445
MATR3	9782
MAGEB2	4113
NAPA_%28gene%29	8775
MTSS1	9788
NCAPD3	23310
NET1	10276
MPHOSPH10	10199
NAP1L1	4673
MTMR9	66036
NDUFS3	4722
MTCH2	23788
MRPS22	56945
MYH3	4621
NHLRC1	378884
MYL3	4634
MRPL3	11222
MTRF1	9617
NHLH1	4807
NAT8	9027
N-type_calcium_channel	774
MTMR1	8776
NAT5	51126
MRPL55	128308
MST1R	4486
NISCH	11188
MPHOSPH6	10200
NCKAP1	10787
NEURL2	140825
MYOC	4653
N-myristoyltransferase_1	4836
Morn_repeat_containing_1	79906
NDUFA9	4704
MYH7B	57644
Neuromedin_U_receptor_2	56923
NEUROG3	50674
NCR1	9437
MPZL1	9019
MTA3	57504
NEUROD1	4760
MSR1	4481
NBEAL2	23218
Nav1.9	11280
MS4A2	2206
MUPCDH	53841
NEDD4	4734
MTERF	7978
MT-ND1	4535
NFE2L1	4779
NDRG4	65009
MYH1	4619
NAV1	89796
NAPG	8774
NDRG2	57447
MYADM	91663
MYH14	79784
NFKBIZ	64332
MYL9	10398
NEK6	10783
NEU2	4759
NARG1	80155
MST1	4485
Myocyte-specific_enhancer_factor_2A	4205
NCR2	9436
MYH9	4627
MYOCD	93649
MTRR_%28gene%29	4552
MRPL10	124995
NAGK	55577
MYPN	84665
MYH8	4626
Mu_Opioid_receptor	4988
NDUFB10	4716
MYOM1	8736
MPP5	64398
MTIF2	4528
NAPB	63908
N-acetyltransferase_1	9
MYLK2	85366
MTMR14	64419
MRPL39	54148
MPP2	4355
NDE1	54820
MRPS18A	55168
NCAPH	23397
MRPS24	64951
NDUFV1	4723
NDUFA12	55967
NCAPG2	54892
MSX1	4487
NFYB	4801
MUC17	140453
Neuropeptide_Y	4852
MT-CO1	4512
NFIX	4784
NIPA2	81614
NDUFB2	4708
MYT1	4661
MT-ND3	4537
MRPS6	64968
MYOZ1	58529
NEDD8	4738
MRPL19	9801
NFS1	9054
NIF3L1	60491
MTDH	92140
Neuropeptide_Y_receptor_Y6	4888
NEGR1	257194
MT1E	4493
MTMR2	8898
NDUFB1	4707
Neuromedin_B_receptor	4829
MT-ATP8	4509
MSI1	4440
Neuropeptide_S	594857
Mothers_against_decapentaplegic_homolog_5	4090
MTHFD2	10797
MYBBP1A	10514
MRFAP1	93621
Myostatin	2660
Multisynthetase_complex_auxiliary_component_p38	7965
NFE2L3	9603
MSH3	4437
Motilin_receptor	2862
MRAS	22808
NFKBIL1	4795
Myelin_basic_protein	4155
MTA1	9112
NEK8	284086
NEURL	9148
Myotilin	9499
MSH2	4436
NAT10	55226
Neurotensin_receptor_2	23620
MUC3A	4584
MYD88	4615
MXD4	10608
NCDN	23154
MUTED	63915
NEU3	10825
MRPL20	55052
NAD%2B_kinase	65220
Nav1.1	6323
MXD1	4084
MYO6	4646
MYO5B	4645
NCOA5	57727
MSC_%28gene%29	9242
NARS_%28gene%29	4677
MYH6	4624
Mothers_against_decapentaplegic_homolog_1	4086
NFASC	23114
MTHFD1L	25902
Niacin_receptor_2	8843
MRPL1	65008
MUC7	4589
Natriuretic_peptide_precursor_C	4880
MYO7A	4647
MRPS11	64963
Nestin_%28protein%29	10763
MPDZ	8777
NDN_%28gene%29	4692
MRE11A	4361
Neuropeptide_FF_receptor_2	10886
MYO18B	84700
Mothers_against_decapentaplegic_homolog_4	4089
NGLY1	55768
Mothers_against_decapentaplegic_homolog_7	4092
NAGA_%28gene%29	4668
MS4A3	932
NDUFS4	4724
MYLIP	29116
Nav1.4	6329
MTCH1	23787
MZF1	7593
NDC80	10403
MYH2	4620
Nicotinamide_phosphoribosyltransferase	10135
MRPL37	51253
MYH7	4625
MYO15A	51168
NEK3	4752
NAPSA	9476
MRPL32	64983
NDUFS7	374291
NARF	26502
Myomegalin	9659
NEO1	4756
NEUROG2	63973
MRGPRD	116512
Neutrophil_elastase	1991
NCLN	56926
MYST3	7994
NEIL2	252969
Niacin_receptor_1	338442
NANS	54187
MSH4	4438
Nicastrin	23385
NAT9	26151
Neuropeptide_S_receptor	387129
NEDD9	4739
MRPS16	51021
MT1F	4494
MYO1A	4640
Neuropathy_target_esterase	10908
MT1H	4496
NADH_dehydrogenase_%28ubiquinone%29%2C_alpha_1	4694
NID2	22795
MRGPRG	386746
MX1	4599
Nav1.2	6326
NFKBIB	4793
MYO18A	399687
NGFRAP1	27018
MUC5B	727897
NHS_%28gene%29	4810
NFAT5	10725
MYO1F	4542
Nerve_Growth_factor_IB	3164
Nephrin	4868
NDUFAF1	51103
NINJ1	4814
MT-ND2	4536
NDUFB9	4715
MPG_%28gene%29	4350
MRPL12	6182
MRGPRX3	117195
NFATC2	4773
MT-ND4L	4539
MRPL23	6150
MRPL28	10573
MPHOSPH1	9585
NCEH1	57552
NDEL1	81565
Neutrophil_cytosolic_factor_2	4688
MPP6	51678
NEAT1	283131
Myosin_binding_protein_C%2C_cardiac	4607
NHP2L1	4809
MYL6B	140465
NFKB2	4791
NDUFA6	4700
NAB1	4664
NFKBIE	4794
MT-CO2	4513
MRGPRX2	117194
MYH13	8735
Mothers_against_decapentaplegic_homolog_3	4088
MYB_%28gene%29	4602
MRPS35	60488
MRGPRF	219928
NFYA	4800
MYBL2	4605
MSMB	4477
Neurocan	1463
MRPL15	29088
Neuropeptide_Y_receptor_Y1	4886
MYOZ2	51778
MRPS26	64949
N-ethylmaleimide_sensitive_fusion_protein	4905
MRPS28	28957
MRPL22	29093
Neuropeptide_Y_receptor_Y5	4889
NDFIP2	54602
MRNA_%28guanine-N7-%29-methyltransferase	8731
MSH5	4439
MYH11	4629
Neuron-derived_orphan_receptor_1	8013
MTAP	4507
MYL2	4633
MT-CYB	4519
MSH6	2956
MTMR6	9107
MRVI1	10335
NFIB_%28gene%29	4781
NEDD4L	23327
NDST3	9348
Neurotensin_receptor_1	4923
MYL1	4632
NFRKB	4798
Mothers_against_decapentaplegic_homolog_2	4087
MORF4L2	9643
MYO1E	4643
NCAPD2	9918
MYST1	84148
MT3	4504
NDUFS5	4725
MTUS1	57509
NIN_%28gene%29	51199
NCOA4	8031
MTFMT	123263
MYO5A	4644
Neural_cell_adhesion_molecule	4684
MTPN	136319
Neurotensin	4922
MT-CO3	4514
MYLK3	91807
NEK1	4750
NFE2L2	4780
MTHFD1	4522
NFKB1	4790
MYL6	4637
Neuromedin_U_receptor_1	10316
Msh_homeobox_2	4488
NASP_%28gene%29	4678
MYO1C	4641
NDUFS1	4719
Neurotrophin-3	4908
NDUFA8	4702
MPST	4357
MSRB2	22921
Neuroblastoma_RAS_viral_oncogene_homolog	4893
MRPS7	51081
NCOA6	23054
NFIA	4774
NFE2	4778
NAD%28P%29H_dehydrogenase_%28quinone_1%29	1728
Myelin_oligodendrocyte_glycoprotein	4340
MTMR3	8897
Muscarinic_acetylcholine_receptor_M4	1132
MRPS17	51373
MRPL17	63875
MRCL3	10627
Muscarinic_acetylcholine_receptor_M2	1129
Muscarinic_acetylcholine_receptor_M3	1131
MTRF1L	54516
NIPA1	123606
Neurotrophin-4	4909
Nerve_growth_factor	4803
MUCL1	118430
NEK2	4751
MYST2	11143
NDUFA10	4705
NDUFS8	4728
NDUFV2	4729
MS4A7	58475
MRPS21	54460
Neuropeptides_B/W_receptor_2	2832
MTP18	51537
NFATC4	4776
MRPS5	64969
MYL4	4635
MT-ND6	4541
NDST2	8509
NBPF10	100288142
MTA2	9219
MYOM2	9172
NDUFA13	51079
Neurofibromin_1	4763
Neuregulin_1	3084
NEFM	4741
MUC6	4588
MRGPRX1	259249
MTCP1	4515
MOSC2	54996
MYBPC1	4604
Neutrophil_cytosolic_factor_1	653361
Neprilysin	4311
NBR1	4077
MT1X	4501
MYO10	4651
NDOR1	27158
NCAPH2	29781
Myotonin-protein_kinase	1760
NFYC	4802
NCKIPSD	51517
MT1M	4499
Muscarinic_acetylcholine_receptor_M5	1133
Myogenin	4656
MOS_%28gene%29	4342
MSRA_%28gene%29	4482
NBPF3	84224
MRPS12	6183
MYO3A	53904
NAV2	89797
MSTO1	55154
NELL2	4753
NCK2	8440
MYST4	23522
MPDU1	9526
NEIL1	79661
Myc	4609
NCF1C	654817
MPHOSPH8	54737
NFIC_%28gene%29	4782
NFATC3	4775
NAGPA	51172
N-acetyltransferase_2	10
MRS2L	57380
Myelin_protein_zero	4359
MyoD	4654
MYLK	4638
NDUFB6	4712
MTX1	4580
NEDD1	121441
NDUFA5	4698
MXI1	4601
NIPBL	25836
MRPS18B	28973
MRGPRE	116534
NCAPG	64151
MYH15	22989
Muscarinic_acetylcholine_receptor_M1	1128
MYCBP	26292
MRPL24	79590
NIP30	80011
MT-ATP6	4508
Neuronal_calcium_sensor-1	23413
MRPL4	51073
MUTYH	4595
MORC3	23515
NCOA7	135112
NDRG1	10397
NCK1	4690
MRPS33	51650
MRPL33	9553
NBPF16	728936
NAP1L4	4676
Myoglobin	4151
NELL1	4745
MUC2	4583
MT-ND4	4538
Nasal_embryonic_LHRH_factor	26012
Neuropilin_1	8829
N-myc-interactor	9111
N-Myc	4613
MUC20	200958
MPV17	4358
MRPS30	10884
MRPL11	65003
NIP7	51388
NEUROG1	4762
NDUFC1	4717
NINL	22981
NAB2	4665
NFX1	4799
NFIL3	4783
NDUFS6	4726
MYH4	4622
MORF4L1	10933
NEK9	91754
NDUFA2	4695
NDST1	3340
MTG1	92170
NAIP_%28gene%29	4671
MT1B	4490
MUS81	80198
NFATC1	4772
Mothers_against_decapentaplegic_homolog_6	4091
Neuropeptide_FF_receptor_1	64106
MUC1	4582
MYO1B	4430
MRGPRX4	117196
NADSYN1	55191
NEUROD2	4761
NDUFV3	4731
MRPS25	64432
NDUFS2	4720
Nibrin	4683
NDUFB8	4714
NEU4	129807
MYH10	4628
MX2	4600
Neutrophil_cytosolic_factor_4	4689
Neuropeptides_B/W_receptor_1	2831
NALP3	114548
NDUFC2	4718
Nav1.5	6331
NEU1	4758
MUC5AC	4586
MOV10	4343
NDUFB7	4713
NEFL	4747
MUC4	4585
Nav1.7	6335
Mothers_against_decapentaplegic_homolog_9	4093
MRPL40	64976
Neurophysin_I	5020
Myeloperoxidase	4353
MRPL30	51263
MRPL18	29074
Neuropeptide_Y_receptor_Y2	4887
NECAP2	55707
MYCL1	4610
MYO9B	4650
MTF1	4520
MYL7	58498
NACA_%28gene%29	4666
MYCBP2	23077
MPP1	4354
MTO1	25821
NDUFB11	54539
NCR3	259197
Myotubularin_1	4534
OR2A14	135941
OLFM3	118427
NOLA2	55651
OR2W1	26692
NOD2	64127
NME3	4832
OR1D5	8386
NUCB2	4925
NPW	283869
OLA1	29789
OR4K14	122740
NOL1	4839
OR4S2	219431
Nuclear_receptor_coactivator_1	8648
OR1L4	254973
OR2F1	26211
OAZ1	4946
OPN1LW	5956
OR1E2	8388
OPN3	23596
OR10J5	127385
OR4Q3	441669
NRP2	8828
OR11G2	390439
Oncostatin_M	5008
Noggin_%28protein%29	9241
OR51B5	282763
OR1C1	26188
OR1J1	347168
OLIG2	10215
OR1B1	347169
NMT2	9397
NUPR1	26471
NOXA1	10811
OR52D1	390066
OR5A1	219982
OR2A12	346525
NLN_%28gene%29	57486
NVL_%28gene%29	4931
NT5C	30833
ODAM_%28gene%29	54959
OR13A1	79290
NUDCD3_%28gene%29	23386
NME4	4833
NUAK1	9891
NPTX2	4885
NLRP4	147945
OMD_%28gene%29	4958
OR52N2	390077
OR56B4	196335
NOL7	51406
OR10J3	441911
OR4D5	219875
OR51Q1	390061
NUP43	348995
OR52K1	390036
OR1L3	26735
OR4B1	119765
NUB1	51667
NNT_%28gene%29	23530
NOB1	28987
OR4F3	26683
O-6-methylguanine-DNA_methyltransferase	4255
OR51B4	79339
OR11A1	26531
OR51S1	119692
NRXN1	9378
OR1J4	26219
OPN1MW	2652
Nucleoporin_62	23636
NSMCE4A	54780
OR10G2	26534
OR4C11	219429
OR52A1	23538
OCA2	4948
OR10H2	26538
NUDT11	55190
NKX2-2	4821
OR2T27	403239
OR10A3	26496
OR1I1	126370
OR4F16	81399
NNMT	4837
OR4A47	403253
NLRX1	79671
OR2C3	81472
NUDT6	11162
NOBOX	135935
NMNAT1	64802
OGFOD1	55239
NME1-NME2	654364
OR10A5	144124
NLRP5	126206
OR4C3	256144
OR1N2	138882
NPC1	4864
NLGN2	57555
NUCKS1	64710
OR2L8	391190
OPTC	26254
OR4D9	390199
OR2D3	120775
Norrin	4693
NUDCD2	134492
OR51T1	401665
NPHS2	7827
OR2J1	442185
OR10G7	390265
NMD3	51068
OR1N1	138883
OR10Q1	219960
NRG2	9542
OR10G9	219870
ODF2	4957
OR52E8	390079
OR10A6	390093
NTHL1	4913
NRXN2	9379
Occludin	100506658
NUDT3	11165
OGN_%28gene%29	4969
Notch_3	4854
NLRP11	204801
OR10H1	26539
OR13C3	138803
OR56A1	120796
OR3A1	4994
NPAS2	4862
OR1K1	392392
NRIP1	8204
OR1F1	4992
NUP133	55746
Oncostatin_M_receptor	9180
OR56A3	390083
ODF1	4956
OBSCN	84033
NT5C3	51251
OAS2	4939
Nucleolar_phosphoprotein_p130	9221
NUPL1	9818
OR4K5	79317
Nuclear_receptor_co-repressor_2	9612
NOS1	4842
OR52K2	119774
OR51D1	390038
OR2M7	391196
OR4A15	81328
OR4S1	256148
OR4F4	26682
OMG_%28gene%29	4974
OR2T11	127077
OAS1	4938
OR5AY1	343170
OR2W3	343171
NWD1	284434
OR1D4	8385
OR1S2	219958
NUP54	53371
NUDT12	83594
OR4D2	124538
OR4N2	390429
OR2B6	26212
NLRC4	58484
OR4X2	119764
OR11H4	390442
NLRP12	91662
Optic_atrophy_1	4976
NLRP8	126205
OR13C4	138804
OR4M1	441670
OR13C5	138799
OPN1SW	611
OR3A3	8392
OR4N4	283694
OR1F2	26184
NUCB1	4924
OR13H1	347468
OR10R2	343406
NOD1	10392
OAZ2	4947
OR2T10	127069
NRL_%28gene%29	4901
NPAT_%28gene%29	4863
OR4M2	390538
OR5BF1	127066
OR2AK2	391191
NOX5	79400
Nucleolin	4691
OR4A16	81327
NRBP1	29959
NKIRAS2	28511
NOL3	8996
OR4K17	390436
OR2J2	26707
OR52I1	390037
OR4C6	219432
NPFF	8620
OR52I2	143502
NOX4	50507
OR2F2	135948
OR4X1	390113
NPR3	4883
OR2T33	391195
NPR2	4882
NRK_%28gene%29	203447
OR56B1	387748
NPHP1	4867
OR2H1	26716
Notch-2	4853
NLRP1	22861
OPN5	221391
NLRC3	197358
Optineurin	10133
NKTR	4820
OR5B12	390191
OGT_%28gene%29	8473
OR5B2	390190
OR2M4	26245
NLK	51701
OR10W1	81341
OR10G6	79490
OR4F6	390648
OR2T12	127064
OR52L1	338751
NUP214	8021
ODZ2	57451
OR51G2	81282
OR2AE1	81392
OR10J1	26476
NUP107	57122
NUDT2	318
OR5AN1	390195
NUMBL	9253
OR52B6	340980
OR2Y1	134083
OR51G1	79324
NUF2	83540
Nuclear_receptor_coactivator_2	10499
OR13C8	138802
OR10G4	390264
OR2Z1	284383
OR10AG1	282770
NKAP	79576
NMNAT2	23057
NOSIP	51070
OR1A2	26189
NKX6-1	4825
OR10S1	219873
OR10T2	128360
OR52E4	390081
OR4L1	122742
NRF1	4899
OR52B2	255725
NTN1	9423
OR2J3	442186
OR2A1	346528
OR4K13	390433
Nuclear_mitotic_apparatus_protein_1	4926
OBP2A	29991
OR10G3	26533
NKX2-3	159296
OR52N4	390072
NSDHL	50814
NRAP	4892
NUP160	23279
NODAL	4838
OR4D1	26689
OR3A4	390756
NLRP13	126204
OR5B3	441608
OR2M2	391194
Nitric_oxide_synthase_2_%28inducible%29	4843
NOL8	55035
OR4D6	219983
NKX3-1	4824
OR2T1	26696
OR2G3	81469
OR52N1	79473
NLRP6	171389
ODC1	4953
OLR1	4973
OR51B6	390058
OR51B2	79345
OR2T34	127068
OR52M1	119772
NOXO1	124056
OR51A7	119687
OR10K2	391107
OLIG1	116448
OR4C16	219428
OR2K2	26248
Nuclear_receptor_co-repressor_1	9611
NPDC1	56654
OR52W1	120787
OR2T4	127074
OR2L2	26246
NUP205	23165
OR10A7	121364
Oct-4	5460
NPM1	4869
OLFM1	10439
OR4P4	81300
NUP50	10762
NUPL2	11097
OR13J1	392309
OR1G1	8390
NUDT9	53343
NUP98	4928
OR1M1	125963
NUAK2	81788
OR2M3	127062
NOC2L	26155
NPHP4	261734
OR10AD1	121275
OR5AU1	390445
NRCAM	4897
OR4D10	390197
OR52B4	143496
NUTF2	10204
OR2B2	81697
OR2B3	442184
OR2V2	285659
OR4C13	283092
OR52R1	119695
OR13D1	286365
OR52A5	390054
OR5AK2	390181
NOL12	79159
OR52H1	390067
OR1J2	26740
NLE1	54475
NOL4	8715
OLFML3	56944
OR51I1	390063
NOX1	27035
OR52E6	390078
NPM3	10360
OR10C1	442194
OR2A5	393046
NUP93	9688
Norepinephrine_transporter	6530
OR3A2	4995
NRIP2	83714
OR1Q1	158131
OCRL	4952
OASL	8638
NSFL1C	55968
OR13C2	392376
NRSN2	80023
OR4K1	79544
OR11H1	81061
OLFM2	93145
NT5E	4907
NPTX1	4884
NOVA1	4857
OR2B11	127623
OR5AC2	81050
NRSN1	140767
NUDC	10726
OR52J3	119679
OR2A2	442361
NKX2-5	1482
OR13C9	286362
NUP35	129401
NUDT5	11164
NUP155	9631
OR1E1	8387
NSUN5	55695
NUDT1	4521
OR1A1	8383
OR5AS1	219447
OR10K1	391109
OR2T6	254879
OR51E1	143503
OR52E2	119678
OR4A5	81318
OR10H4	126541
OR2D2	120776
OR13F1	138805
OR4C15	81309
OR10V1	390201
OR51V1	283111
NOX3	50508
NUDT4	11163
OR1S1	219959
OR11H6	122748
OR2L13	284521
OR5C1	392391
NTNG2	84628
OR5A2	219981
NPEPPS	9520
Nuclear_receptor_related_1_protein	4929
NOL6	65083
OR2T2	401992
NLRP9	338321
OR10P1	121130
OR1L6	392390
NXT1	29107
NUMB_%28gene%29	8650
NUP153	9972
OR5B17	219965
NOP5/NOP58	51602
OR2S2	56656
OR2H2	7932
NME1	4830
OR2C1	4993
OBSL1	23363
NSL1	25936
OR52N5	390075
OR5AR1	219493
NLRP2	55655
NOM1	64434
NOS1AP	9722
NPHP3	27031
NPTN	27020
OR1D2	4991
OPHN1	4983
NKRF_%28gene%29	55922
OR4F15	390649
OR1L1	26737
OR51L1	119682
OR4D11	219986
NOL5A	10528
NXF2	56001
OPA3	80207
OR4E2	26686
NUBP2	10101
OAS3	4940
NTNG1	22854
OR4N5	390437
NPTXR	23467
NLRP10	338322
NLRC5	84166
OR10H3	26532
OR51F2	119694
OFD1	8481
NOV_%28gene%29	4856
OR11L1	391189
OR2AP1	121129
OR10X1	128367
Notch-1	4851
OR10Z1	128368
NLGN3	54413
OR2G2	81470
OR51E2	81285
NXPH1	30010
NOL9	79707
Nyctalopin	60506
Nucleolar_protein%2C_member_A1	54433
OGFr	11054
OPCML	4978
OR2AJ1	127608
NRD1	4898
NK2_homeobox_1	7080
NUFIP2	57532
NLRP7	199713
OR5AT1	284532
NONO	4841
NXF1	10482
NOMO1	23420
ODZ1	10178
OR2G6	391211
OR1L8	138881
Nuclear_receptor_coactivator_3	8202
OR12D3	81797
NUFIP1	26747
NLGN1	22871
OR10A4	283297
OR4C12	283093
NKX6-2	84504
NRXN3	9369
OR10G8	219869
NPR1	4881
OR51M1	390059
OR13G1	441933
NLGN4X	57502
NPLOC4	55666
OR52E5	390082
NUDT21	11051
NLRP14	338323
NUP88	4927
OR4K15	81127
NRG3	10718
NRG4	145957
OR56A4	120793
OR12D2	26529
NUP85	79902
NQO2	4835
NXPH3	11248
OR2AG1	144125
OR4K2	390431
Nociceptin_receptor	4987
OGDH	4967
NOTCH4	4855
OR51I2	390064
NME2	4831
NRBF2	29982
OR2A4	79541
OTX1	5013
OS9_%28gene%29	10956
PDK1	5163
OSBP	5007
OR6K2	81448
PASK	23178
OR5L2	26338
PARP10	84875
OR5M9	390162
OR8D2	283160
OR8D4	338662
PCDH8	5100
OR6P1	128366
OR6N1	128372
OTUD6B	51633
PCDHA4	56144
OXR1	55074
PCDHB7	56129
Osteoprotegerin	4982
P16_%28gene%29	1029
OR7D4	125958
PHLPP_%28gene%29	23239
OSCAR_%28gene%29	126014
PCDHGB7	56099
PADI3	51702
OR6N2	81442
PARP2	10038
Osteocalcin	632
PDLIM3	27295
PCP4	5121
PANK1	53354
PHKG1	5260
PEPD	5184
PBX3	5090
PFKM	5213
P110%CE%B1	5290
OR9A2	135924
P4HB	5034
PDGFB	5155
PDE8A	5151
PAK1IP1	55003
PCDH17	27253
PALB2	79728
PARP12	64761
PABPC1	26986
PDGFA	5154
PDS5B	23047
OSR2_%28gene%29	116039
PARC_%28gene%29	23113
OR6C3	254786
PDE4A	5141
OTUD7B	56957
OTUB2	78990
PCDHB11	56125
OR7G3	390883
PHEX	5251
PELI2	57161
PCBP1	5093
OVGP1	5016
OSTF1	26578
PDCD2	5134
ORC3L	23595
PEX12	5193
PAIP1	10605
ORC2L	4999
OR6V1	346517
PDE2A	5138
PEX6	5190
PDE6C	5146
OR5U1	442191
P-selectin	6403
Phosphatidic_acid_phosphatase_2c	8612
OR5T3	390154
OR5F1	338674
OR8H1	219469
P2RY1	5028
Peroxiredoxin_2	7001
PAX8	7849
PCLKC	54825
OR7C1	26664
Phospholamban	5350
PARP4	143
P2RY4	5030
PEX11A	8800
PCM1	5108
OR5W2	390148
PFDN4	5203
PHLDB2	90102
OR5I1	10798
OR5D16	390144
ORM1	5004
PDZD4	57595
OR6S1	341799
PAK7	57144
PDZD11	51248
Peroxisome_proliferator-activated_receptor_delta	5467
OR5D14	219436
PABPC4	8761
PDE11A	50940
Phosphoinositide-dependent_kinase-1	5170
PFKFB1	5207
PFDN5	5204
OR7G1	125962
PDLIM5	10611
OTUD4	54726
PHLDA2	7262
OSBPL5	114879
PAK3	5063
PELI1	57162
PCMT1	5110
OR5V1	81696
PFDN1	5201
Paxillin	5829
Oxoeicosanoid_receptor_1	165140
PGA5	5222
PDXK	8566
PCYT1A	5130
Perilipin	5346
OR8G2	26492
PGM5	5239
PDCD7	10081
PHLDA1	22822
P53	7157
OR6Y1	391112
PCSK7	9159
PCYT1B	9468
P21	1026
PAXIP1	22976
PCDHGA12	26025
P-selectin_glycoprotein_ligand-1	6404
OR8B2	26595
PDF_%28gene%29	64146
PDE6D	5147
OR6A2	8590
PEDF	5176
PCK1	5105
PAX7	5081
PARP3	10039
OR9Q1	219956
PDZRN3	23024
PDGFD	80310
OR6X1	390260
PCDH11X	27328
PCDHGC3	5098
PCTK3	5129
OR9K2	441639
P2RX5	5026
PCDH1	5097
PFN2	5217
PHF21A	51317
OR5H6	79295
OSTbeta	123264
PDLIM2	64236
PFKP	5214
PCBP3	54039
PDCD10	11235
ORC4L	5000
PA2G4	5036
PHF3	23469
PCDH10	57575
PAQR8	85315
P2Y12	64805
OR8I2	120586
P2RX3	5024
PCDHGA11	56105
PCOLCE2	26577
P4HA1	5033
PALM	5064
PGK1	5230
Perforin	5551
PCNX	22990
OR8B4	283162
PEX1	5189
P73	7161
PFKFB4	5210
PEX3	8504
P2RY14	9934
OR6B3	150681
PCDH7	5099
PANK4	55229
PHF6	84295
PEX16	9409
PAPSS2	9060
PCSK9	255738
PCDHA3	56145
P2RY2	5029
PHLPPL	23035
OR5K2	402135
PCDHB12	56124
PACSIN2	11252
PDE6G	5148
PDS5A	23244
PDK2	5164
PD-L1	29126
PCDHB14	56122
Parathyroid_hormone-related_protein	5744
OR5M11	219487
PAPOLG	64895
PGLYRP1	8993
Pancreatic_polypeptide_receptor_1	5540
PDE1B	5153
PADI4	23569
PEX11B	8799
PEX14	5195
PCLO	27445
PHF17	79960
OR5P3	120066
P2RY8	286530
PECR	55825
PAFAH2	5051
PBRM1	55193
PGM2	55276
PDZK1	5174
PAX1	5075
PDE1A	5136
OR7C2	26658
PCDHA2	56146
P2RX2	22953
OR6C1	390321
PARG	8505
OXSR1	9943
PHF16	9767
PCDHB2	56133
PCDHA9	9752
PAR1_%28gene%29	145624
OR9G4	283189
PFTK1	5218
PHKA2	5256
PCOLCE	5118
PDE8B	8622
OR6F1	343169
PERP	64065
OXGR1	27199
PABPN1	8106
PHF8	23133
PDE6B	5158
Osteonectin	6678
PDCD1LG2	80380
PCA3	50652
PCDHAC2	56134
PARL	55486
Oxytocin	5020
PCDHB3	56132
PFKFB2	5208
PHB2	11331
Organic_anion_transporter_1	9356
